source_row,url,headline,clean_headline,label,fold,score_nbc,predicted_label,correct,error_direction,margin_from_threshold,confidence_margin,headline_length,word_count,has_quote,has_question,has_digit,topic_politics,topic_crime,topic_world,topic_health,topic_business,topic_culture,topic
2438,https://www.nbcnews.com/politics/joe-biden/hunter-biden-settles-long-running-child-support-case-arkansas-rcna91937,Hunter Biden settles long running child support case in Arkansas,hunter biden settles long running child support case in arkansas,NBC,1,-0.5553688147431465,FoxNews,False,NBC->FoxNews,-0.43647044652058054,0.43647044652058054,64,10,False,False,False,True,False,False,False,False,False,politics
3722,https://www.nbcnews.com/politics/donald-trump/meeting-zelenskyy-trump-says-will-negotiate-ukraine-russia-deal-good-b-rcna172987,"Meeting with Zelenskyy, Trump says he will negotiate a Ukraine Russia deal 'that's good for both sides'","meeting with zelenskyy, trump says he will negotiate a ukraine russia deal 'that's good for both sides'",NBC,5,-0.550349057906651,FoxNews,False,NBC->FoxNews,-0.43145068968408506,0.43145068968408506,103,18,True,False,False,True,False,True,False,False,False,politics
3522,https://www.nbcnews.com/politics/donald-trump/donald-trump-biggest-challenge-debating-kamala-harris-rcna170388,'You don't know what to expect': Trump outlines his biggest challenge in debating Harris,'you don't know what to expect': trump outlines his biggest challenge in debating harris,NBC,5,-0.5487056947020647,FoxNews,False,NBC->FoxNews,-0.4298073264794987,0.4298073264794987,88,15,True,False,False,True,False,False,False,False,False,politics
1266,https://www.foxnews.com/media/justice-ketanji-brown-jackson-reveals-she-supports-enforceable-code-ethics-supreme-court.print,Justice Ketanji Brown Jackson says she would support an 'enforceable code' of ethics for the Supreme Court,justice ketanji brown jackson says she would support an 'enforceable code' of ethics for the supreme court,FoxNews,5,0.31001272904007554,NBC,False,FoxNews->NBC,0.4289110972626415,0.4289110972626415,106,17,True,False,False,True,False,False,False,False,False,politics
1086,https://www.foxnews.com/politics/nrsc-launches-funds-give-republican-senate-candidates-war-chest-key-2024-senate-races,NRSC launches funds to give Republican Senate candidates a 'war chest' for key 2024 Senate races,nrsc launches funds to give republican senate candidates a 'war chest' for key 2024 senate races,FoxNews,1,0.3098620748179792,NBC,False,FoxNews->NBC,0.42876044304054517,0.42876044304054517,96,16,True,False,True,True,False,True,False,False,False,politics
1573,https://www.foxnews.com/politics/georgia-high-court-restores-states-six-week-heartbeat-abortion-law,Georgia high court restores state's 6 week 'heartbeat' abortion law,georgia high court restores state's 6 week 'heartbeat' abortion law,FoxNews,4,0.30673833251490995,NBC,False,FoxNews->NBC,0.4256367007374759,0.4256367007374759,67,11,True,False,True,True,False,False,False,False,False,politics
1008,https://www.foxnews.com/politics/supreme-court-hears-cases-on-prolonged-detention-of-illegal-immigrants,Supreme Court hears cases on prolonged detention of illegal immigrants,supreme court hears cases on prolonged detention of illegal immigrants,FoxNews,5,0.2917310422275975,NBC,False,FoxNews->NBC,0.41062941045016343,0.41062941045016343,70,10,False,False,False,True,False,False,False,False,False,politics
599,https://www.foxnews.com/opinion/dnc-party-shining-hopeful-spotlight-america-rnc-just-trump,"At DNC, my party is shining a hopeful spotlight on America. At RNC it was just on Trump","at dnc, my party is shining a hopeful spotlight on america. at rnc it was just on trump",FoxNews,2,0.2911010352473985,NBC,False,FoxNews->NBC,0.40999940346996444,0.40999940346996444,87,18,False,False,False,True,False,False,False,False,False,politics
2836,https://www.nbcnews.com/business/business-news/apple-sued-doj-antitrust-monopoly-biden-rcna144424,Apple sued by Biden administration over alleged iPhone 'monopoly power',apple sued by biden administration over alleged iphone 'monopoly power',NBC,4,-0.5226698618724416,FoxNews,False,NBC->FoxNews,-0.40377149364987563,0.40377149364987563,71,10,True,False,False,True,False,False,False,False,False,politics
2446,https://www.nbcnews.com/politics/2024-election/kamala-harris-tough-migration-pitch-border-points-shifting-national-mo-rcna172850,Kamala Harris' tough on migration pitch at the border points to a shifting national mood,kamala harris' tough on migration pitch at the border points to a shifting national mood,NBC,5,-0.522260528318225,FoxNews,False,NBC->FoxNews,-0.40336216009565906,0.40336216009565906,88,15,True,False,False,True,False,False,False,False,False,politics
1718,https://www.foxnews.com/politics/trump-guilty-verdict-reveals-split-former-gop-presidential-primary-opponents.print,Trump guilty verdict reveals split among former GOP presidential primary opponents,trump guilty verdict reveals split among former gop presidential primary opponents,FoxNews,4,0.28399542626547536,NBC,False,FoxNews->NBC,0.4028937944880413,0.4028937944880413,82,11,False,False,False,True,False,False,False,False,False,politics
2171,https://www.nbcnews.com/investigations/police-roof-trump-shooter-butler-rally-never-spoke-secret-service-rcna172007,"Local police responsible for roof where Trump shooter hid at Butler rally had never spoken to Secret Service, report says","local police responsible for roof where trump shooter hid at butler rally had never spoken to secret service, report says",NBC,1,-0.5200424929497555,FoxNews,False,NBC->FoxNews,-0.4011441247271895,0.4011441247271895,121,20,False,False,False,True,True,False,False,False,False,politics
1529,https://www.foxnews.com/politics/trump-announces-ohio-senator-j-d-vance-his-2024-running-mate,Trump announces Ohio Sen JD Vance as his 2024 running mate,trump announces ohio sen jd vance as his 2024 running mate,FoxNews,2,0.28101839403054435,NBC,False,FoxNews->NBC,0.3999167622531103,0.3999167622531103,58,11,False,False,True,True,False,False,False,False,False,politics
3669,https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52581?canonicalCard=true,"Harris makes surprise early appearance, thanks Biden for his service","harris makes surprise early appearance, thanks biden for his service",NBC,1,-0.5168805471353921,FoxNews,False,NBC->FoxNews,-0.39798217891282617,0.39798217891282617,68,10,False,False,False,True,False,False,False,False,False,politics
3226,https://www.nbcnews.com/science/climate-change/evangelical-christian-environmentalists-push-climate-votes-election-rcna174018,Evangelical environmentalists push for climate votes as election nears: 'Care for God's creation',evangelical environmentalists push for climate votes as election nears: 'care for god's creation',NBC,3,-0.5149315755323247,FoxNews,False,NBC->FoxNews,-0.3960332073097588,0.3960332073097588,97,14,True,False,False,True,False,False,False,False,False,politics
1979,https://www.foxnews.com/politics/biden-gives-word-response-when-asked-when-hell-debate-trump,Biden gives 3 word response when asked when he'll debate Trump,biden gives 3 word response when asked when he'll debate trump,FoxNews,4,0.27478428103471175,NBC,False,FoxNews->NBC,0.3936826492572777,0.3936826492572777,62,12,True,False,True,True,False,False,False,False,False,politics
294,https://www.foxnews.com/politics/justice-ketanji-brown-jackson-asks-tough-questions-first-supreme-court-oral-argument,Justice Ketanji Brown Jackson asks tough questions in first Supreme Court oral argument,justice ketanji brown jackson asks tough questions in first supreme court oral argument,FoxNews,5,0.27171358907845666,NBC,False,FoxNews->NBC,0.3906119573010226,0.3906119573010226,87,13,False,False,False,True,False,False,False,False,False,politics
2101,https://www.nbcnews.com/tech/security/hackers-rally-kamala-harris-presidential-campaign-def-con-las-vegas-rcna165459,Hackers rally behind Kamala Harris' presidential campaign,hackers rally behind kamala harris' presidential campaign,NBC,3,-0.5082418831539594,FoxNews,False,NBC->FoxNews,-0.3893435149313934,0.3893435149313934,57,7,True,False,False,True,False,False,False,False,False,politics
2728,https://www.nbcnews.com/news/us-news/harris-trump-debate-nabs-least-575-million-viewers-according-early-rat-rcna170634,"Harris Trump debate nabs more than 67 million viewers, Nielsen says","harris trump debate nabs more than 67 million viewers, nielsen says",NBC,5,-0.5077060215460574,FoxNews,False,NBC->FoxNews,-0.38880765332349143,0.38880765332349143,67,11,False,False,True,True,False,False,False,False,False,politics
1096,https://www.foxnews.com/politics/sen-joe-manchin-calls-biden-step-aside-pass-torch-a-new-generation,"Sen. Joe Manchin calls on Biden to step aside, pass torch to 'a new generation'","sen. joe manchin calls on biden to step aside, pass torch to 'a new generation'",FoxNews,3,0.26889935807829457,NBC,False,FoxNews->NBC,0.3877977263008605,0.3877977263008605,79,15,True,False,False,True,False,False,False,False,False,politics
1433,https://www.foxnews.com/politics/softened-abortion-language-trump-approved-gop-platform-irks-some-social-conservatives,Softened abortion language in Trump approved GOP platform irks some social conservatives,softened abortion language in trump approved gop platform irks some social conservatives,FoxNews,1,0.2688585954824427,NBC,False,FoxNews->NBC,0.3877569637050086,0.3877569637050086,88,12,False,False,False,True,False,False,False,False,False,politics
2814,https://www.nbcnews.com/news/us-news/janet-jackson-tells-interviewer-heard-kamala-harris-not-black-echoing-rcna172121,"Janet Jackson tells interviewer she's heard Kamala Harris is not Black, echoing election disinformation","janet jackson tells interviewer she's heard kamala harris is not black, echoing election disinformation",NBC,4,-0.5056517902804548,FoxNews,False,NBC->FoxNews,-0.3867534220578889,0.3867534220578889,103,15,True,False,False,True,False,False,False,False,False,politics
2293,https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308,"Poll: Newly popular Harris builds momentum, challenging Trump for the mantle of change","poll: newly popular harris builds momentum, challenging trump for the mantle of change",NBC,2,-0.49826580777558704,FoxNews,False,NBC->FoxNews,-0.3793674395530211,0.3793674395530211,86,13,False,False,False,True,False,False,False,False,False,politics
1463,https://www.foxnews.com/us/florida-sheriff-describes-demeanor-during-arrest-suspect-2nd-trump-assassination-attempt?dicbo=v2-HVDcbv6,Florida sheriff who nabbed alleged would be Trump assassin describes his suspicious behavior,florida sheriff who nabbed alleged would be trump assassin describes his suspicious behavior,FoxNews,2,0.25354004927525675,NBC,False,FoxNews->NBC,0.3724384174978227,0.3724384174978227,92,13,False,False,False,True,False,False,False,False,False,politics
1167,https://www.foxnews.com/politics/ai-sector-frustrated-congress-slow-pace-keeping-up-advanced-tech.print,AI sector frustrated by Congress' slow pace keeping up with the advanced tech,ai sector frustrated by congress' slow pace keeping up with the advanced tech,FoxNews,5,0.2515652322550451,NBC,False,FoxNews->NBC,0.37046360047761107,0.37046360047761107,77,13,True,False,False,True,False,False,False,False,False,politics
2404,https://www.nbcnews.com/politics/2024-election/gavin-de-becker-rfk-jr-bodyguard-bank-vaccine-critic-rcna153586,"Bodyguard, bank, vaccine critic: RFK Jr.'s celebrity protector plays a key campaign role","bodyguard, bank, vaccine critic: rfk jr.'s celebrity protector plays a key campaign role",NBC,2,-0.4807475550052098,FoxNews,False,NBC->FoxNews,-0.3618491867826439,0.3618491867826439,88,14,True,False,False,True,False,False,True,True,True,politics
133,https://www.foxnews.com/politics/haitian-migration-roils-town-battleground-state-signs-pro-trump-support-rise.print,Haitian migration roils town in key battleground state with signs of pro Trump support on the rise,haitian migration roils town in key battleground state with signs of pro trump support on the rise,FoxNews,1,0.24242205966552133,NBC,False,FoxNews->NBC,0.36132042788808727,0.36132042788808727,98,17,False,False,False,True,False,False,False,False,False,politics
3053,https://www.nbcnews.com/politics/donald-trump/ryan-routh-arrested-trumps-florida-golf-course-charged-attempted-assas-rcna172571,"Ryan Routh, arrested near Trump's Florida golf course, is charged with attempted assassination","ryan routh, arrested near trump's florida golf course, is charged with attempted assassination",NBC,5,-0.47890927065650124,FoxNews,False,NBC->FoxNews,-0.3600109024339353,0.3600109024339353,94,14,True,False,False,True,True,False,False,False,False,politics
2418,https://www.nbcnews.com/politics/2024-election/trump-ramps-personal-attacks-kamala-harris-scranton-rally-rcna174292,'I don't want to be nice': Trump ramps up personal attacks on Harris at Pennsylvania rally,'i don't want to be nice': trump ramps up personal attacks on harris at pennsylvania rally,NBC,2,-0.4775834887370647,FoxNews,False,NBC->FoxNews,-0.35868512051449875,0.35868512051449875,90,17,True,False,False,True,False,False,False,False,False,politics
3797,https://www.nbcnews.com/politics/2024-election/trump-rally-butler-pennsylvania-oct-5-rcna172329,Trump to rally next month in Pennsylvania city where his first assassination attempt occurred,trump to rally next month in pennsylvania city where his first assassination attempt occurred,NBC,3,-0.4703702362512012,FoxNews,False,NBC->FoxNews,-0.3514718680286353,0.3514718680286353,93,14,False,False,False,True,False,False,False,False,False,politics
328,https://www.foxnews.com/politics/hardline-gop-effort-decentralize-senate-leader-authority-dashed-mcconnell-ally.print,Hard line GOP effort to decentralize Senate leader authority dashed by McConnell ally,hard line gop effort to decentralize senate leader authority dashed by mcconnell ally,FoxNews,5,0.22642276176013026,NBC,False,FoxNews->NBC,0.3453211299826962,0.3453211299826962,85,13,False,False,False,True,False,False,False,False,False,politics
327,https://www.foxnews.com/media/ex-obama-adviser-axelrod-argues-trump-incumbent-race-harris-turn-page-candidate.print,"Ex Obama adviser Axelrod argues Trump is incumbent in the race, Harris is 'turn the page' candidate","ex obama adviser axelrod argues trump is incumbent in the race, harris is 'turn the page' candidate",FoxNews,3,0.22023641942602096,NBC,False,FoxNews->NBC,0.3391347876485869,0.3391347876485869,99,17,True,False,False,True,False,False,False,False,False,politics
3065,https://www.nbcnews.com/politics/2024-election/teamsters-union-declines-endorse-presidential-election-breaking-decade-rcna171711,"Teamsters union declines to endorse in presidential election, breaking decades of precedent","teamsters union declines to endorse in presidential election, breaking decades of precedent",NBC,4,-0.45413000242716406,FoxNews,False,NBC->FoxNews,-0.3352316342045981,0.3352316342045981,91,12,False,False,False,True,False,False,False,False,False,politics
589,https://www.foxnews.com/opinion/understanding-election-2024-more-than-just-reading-polls,Understanding Election 2024 is more than just reading polls,understanding election 2024 is more than just reading polls,FoxNews,1,0.21388866065031076,NBC,False,FoxNews->NBC,0.3327870288728767,0.3327870288728767,59,9,False,False,True,True,False,False,False,False,False,politics
528,https://www.foxnews.com/politics/nebraska-gop-senator-opposes-electoral-college-change-may-have-helped-trump-win-re-election,Nebraska GOP senator opposes Electoral College change that may have helped Trump win re election,nebraska gop senator opposes electoral college change that may have helped trump win re election,FoxNews,3,0.21354394653207953,NBC,False,FoxNews->NBC,0.3324423147546455,0.3324423147546455,96,15,False,False,False,True,False,False,False,False,False,politics
972,https://www.foxnews.com/politics/house-republicans-political-fallout-government-shutdown.print,House Republicans privately worry about political fallout of government shutdown,house republicans privately worry about political fallout of government shutdown,FoxNews,5,0.21092053398938615,NBC,False,FoxNews->NBC,0.3298189022119521,0.3298189022119521,80,10,False,False,False,True,False,False,False,False,False,politics
1995,https://www.foxnews.com/official-polls/fox-news-poll-harris-tops-trump-two-points,Poll: Harris tops Trump by two points,poll: harris tops trump by two points,FoxNews,1,0.2045741898076101,NBC,False,FoxNews->NBC,0.32347255803017605,0.32347255803017605,37,7,False,False,False,True,False,False,False,False,False,politics
1673,https://www.foxnews.com/politics/dems-pour-25m-ground-game-gop-inches-closer-senate-majority,Dems pour $25M into ground game as GOP inches closer to Senate majority,dems pour $25m into ground game as gop inches closer to senate majority,FoxNews,4,0.1971882032997801,NBC,False,FoxNews->NBC,0.31608657152234604,0.31608657152234604,71,13,False,False,True,True,False,False,False,False,True,politics
1803,https://www.foxnews.com/politics/trump-ups-his-ante-september-fundraising-haul,Trump ups his ante with September fundraising haul,trump ups his ante with september fundraising haul,FoxNews,2,0.19124431920769636,NBC,False,FoxNews->NBC,0.3101426874302623,0.3101426874302623,50,8,False,False,False,True,False,False,False,False,False,politics
331,https://www.foxnews.com/politics/first-potentially-only-presidential-debate-between-harris-trump-being-held-crucial-battleground,First and potentially only presidential debate between Harris and Trump being held in crucial battleground,first and potentially only presidential debate between harris and trump being held in crucial battleground,FoxNews,3,0.1892282876942989,NBC,False,FoxNews->NBC,0.30812665591686483,0.30812665591686483,106,15,False,False,False,True,False,False,False,False,False,politics
2210,https://www.nbcnews.com/politics/congress/house-leaves-town-september-little-show-voters-rcna163638,House leaves town until September with little to show voters,house leaves town until september with little to show voters,NBC,5,-0.42541191266305767,FoxNews,False,NBC->FoxNews,-0.3065135444404917,0.3065135444404917,60,10,False,False,False,True,False,False,False,False,False,politics
1787,https://www.foxnews.com/politics/georgia-gop-chair-shares-2-pronged-election-strategy-trump-works-win-back-peach-state.print,Georgia GOP chair shares 2 pronged election strategy as Trump works to win back Peach State,georgia gop chair shares 2 pronged election strategy as trump works to win back peach state,FoxNews,4,0.18456555180632428,NBC,False,FoxNews->NBC,0.3034639200288902,0.3034639200288902,91,16,False,False,True,True,False,False,False,False,False,politics
2072,https://www.nbcnews.com/politics/white-house/white-house-condemns-university-presidents-contentious-congressional-h-rcna128373,White House condemns university presidents after contentious congressional hearing on antisemitism,white house condemns university presidents after contentious congressional hearing on antisemitism,NBC,3,-0.4223581600798181,FoxNews,False,NBC->FoxNews,-0.30345979185725214,0.30345979185725214,98,11,False,False,False,True,False,False,False,False,False,politics
1826,https://www.foxnews.com/politics/key-pa-region-sees-waitlist-trump-signs-lawmaker-says-voters-ready-reverse-dem-policies.print,Key Pennsylvania region sees ‘waitlist’ for Trump signs; lawmaker says voters ready to reverse Dem policies,key pennsylvania region sees 'waitlist' for trump signs; lawmaker says voters ready to reverse dem policies,FoxNews,4,0.18363611386266065,NBC,False,FoxNews->NBC,0.3025344820852266,0.3025344820852266,107,16,False,False,False,True,False,False,False,False,False,politics
832,https://www.foxnews.com/politics/here-all-restrictions-bidens-team-demanded-their-trump-debate-offer,Here are all the restrictions Biden's team demanded in their Trump debate offer,here are all the restrictions biden's team demanded in their trump debate offer,FoxNews,3,0.17969365136117144,NBC,False,FoxNews->NBC,0.2985920195837374,0.2985920195837374,79,14,True,False,False,True,False,False,False,False,False,politics
150,https://www.foxnews.com/politics/biden-admin-issues-warning-netanyahu-israel-holds-emergency-meeting-gaza-aid.print,Biden admin issues warning to Netanyahu as Israel holds emergency meeting on Gaza aid,biden admin issues warning to netanyahu as israel holds emergency meeting on gaza aid,FoxNews,5,0.17679682169818878,NBC,False,FoxNews->NBC,0.2956951899207547,0.2956951899207547,85,14,False,False,False,True,False,True,False,False,False,politics
591,https://www.foxnews.com/politics/judge-orders-more-jack-smith-trump-investigation-docs-made-public-ahead-election,Judge orders more Jack Smith Trump investigation docs to be made public ahead of election,judge orders more jack smith trump investigation docs to be made public ahead of election,FoxNews,3,0.17645932541703496,NBC,False,FoxNews->NBC,0.2953576936396009,0.2953576936396009,89,15,False,False,False,True,False,False,False,False,False,politics
2763,https://www.nbcnews.com/tech/internet/adin-ross-interviews-trump-gifts-cybertruck-rolex-rcna165225,"Trump interviewed by controversial livestreamer Adin Ross, who gave him a Cybertruck and a Rolex","trump interviewed by controversial livestreamer adin ross, who gave him a cybertruck and a rolex",NBC,4,-0.4131665660550631,FoxNews,False,NBC->FoxNews,-0.29426819783249714,0.29426819783249714,96,15,False,False,False,True,False,False,False,False,False,politics
1645,https://www.foxnews.com/media/trumps-promise-eliminate-taxes-tips-marks-first-time-gop-has-focused-minority-neighborhoods,Trump’s promise to ‘eliminate taxes on tips’ marks ‘first time’ GOP has focused on minority neighborhoods,trump's promise to 'eliminate taxes on tips' marks 'first time' gop has focused on minority neighborhoods,FoxNews,4,0.17505915376023312,NBC,False,FoxNews->NBC,0.29395752198279906,0.29395752198279906,105,17,False,False,False,True,False,False,False,False,False,politics
987,https://www.foxnews.com/world/putin-says-he-backs-harris-over-trump-adds-hes-ready-talks-ukraine,"Putin says he backs Harris over Trump, adds he's ready for talks with Ukraine","putin says he backs harris over trump, adds he's ready for talks with ukraine",FoxNews,3,0.17391107551825435,NBC,False,FoxNews->NBC,0.2928094437408203,0.2928094437408203,77,15,True,False,False,True,False,True,False,False,False,politics
402,https://www.foxnews.com/politics/4-mark-robinson-campaign-staffers-resign-wake-report-porn-website-posts.print,4 Mark Robinson campaign staffers resign in wake of report on porn website posts,4 mark robinson campaign staffers resign in wake of report on porn website posts,FoxNews,2,0.17221666846094935,NBC,False,FoxNews->NBC,0.2911150366835153,0.2911150366835153,80,14,False,False,True,True,False,False,False,False,False,politics
3620,https://www.nbcnews.com/politics/2024-election/republican-sam-brown-swings-away-nevada-senate-debate-polling-deficit-rcna175967,Republican Sam Brown swings away in Nevada Senate debate amid polling deficit,republican sam brown swings away in nevada senate debate amid polling deficit,NBC,5,-0.4089793325776976,FoxNews,False,NBC->FoxNews,-0.29008096435513164,0.29008096435513164,77,12,False,False,False,True,False,False,False,False,False,politics
3477,https://www.nbcnews.com/politics/2024-election/kamala-harris-questions-trumps-transparency-releases-medical-report-rcna174896,Harris questions Trump's transparency with voters after she releases her medical report,harris questions trump's transparency with voters after she releases her medical report,NBC,1,-0.40881920729718235,FoxNews,False,NBC->FoxNews,-0.2899208390746164,0.2899208390746164,87,13,True,False,False,True,False,False,True,False,False,politics
2677,https://www.nbcnews.com/politics/2024-election/biden-privately-remains-torn-defiance-acceptance-debate-rcna160274,Biden privately remains torn between defiance and acceptance amid calls to step aside,biden privately remains torn between defiance and acceptance amid calls to step aside,NBC,4,-0.40811939816540355,FoxNews,False,NBC->FoxNews,-0.2892210299428376,0.2892210299428376,85,13,False,False,False,True,False,False,False,False,False,politics
2085,https://www.nbcnews.com/politics/supreme-court/supreme-court-weighs-challenge-biden-ban-untraceable-ghost-gun-kits-rcna174278,Supreme Court appears likely to uphold Biden plan to crack down on 'ghost gun' kits,supreme court appears likely to uphold biden plan to crack down on 'ghost gun' kits,NBC,4,-0.4039511864373929,FoxNews,False,NBC->FoxNews,-0.285052818214827,0.285052818214827,83,15,True,False,False,True,False,False,False,False,False,politics
2432,https://www.nbcnews.com/news/latino/judge-esther-salas-law-son-killed-gunman-target-rcna62637,"Latina judge applauds law named after son, killed by gunman targeting her","latina judge applauds law named after son, killed by gunman targeting her",NBC,2,-0.40377026195721577,FoxNews,False,NBC->FoxNews,-0.28487189373464983,0.28487189373464983,73,12,False,False,False,True,True,False,False,False,False,politics
770,https://www.foxnews.com/politics/harris-ramps-up-outreach-black-male-voters-polls-suggest-trump-making-gains,Harris ramps up outreach to Black male voters as polls suggest Trump making gains,harris ramps up outreach to black male voters as polls suggest trump making gains,FoxNews,4,0.16005848695137387,NBC,False,FoxNews->NBC,0.2789568551739398,0.2789568551739398,81,14,False,False,False,True,False,False,False,False,False,politics
1781,https://www.foxnews.com/politics/trump-reveals-which-election-issue-bigger-deal-than-inflation-economy,Trump reveals which election issue is a 'bigger deal' than inflation and the economy,trump reveals which election issue is a 'bigger deal' than inflation and the economy,FoxNews,2,0.1597728429468383,NBC,False,FoxNews->NBC,0.27867121116940424,0.27867121116940424,84,14,True,False,False,True,False,False,False,True,False,politics
2663,https://www.nbcnews.com/news/nbcblk/black-men-drifted-democrats-toward-trump-record-numbers-polls-show-n1246447,"Black men shift slightly toward Trump in record numbers, polls show","black men shift slightly toward trump in record numbers, polls show",NBC,4,-0.39682310017698563,FoxNews,False,NBC->FoxNews,-0.2779247319544197,0.2779247319544197,67,11,False,False,False,True,False,False,False,False,False,politics
1774,https://www.foxnews.com/politics/gop-rep-introduces-resolution-condemning-un-calling-americans-stop-eating-meat.print,GOP rep introduces resolution condemning UN for calling on Americans to stop eating meat,gop rep introduces resolution condemning un for calling on americans to stop eating meat,FoxNews,1,0.158051119481453,NBC,False,FoxNews->NBC,0.27694948770401895,0.27694948770401895,88,14,False,False,False,True,False,False,False,False,False,politics
1149,https://www.foxnews.com/politics/christian-baker-sued-refusing-gender-transition-cake-says-supreme-court-ruling-puts-law-his-side,Christian baker sued for refusing gender transition cake says Supreme Court ruling puts law on his side,christian baker sued for refusing gender transition cake says supreme court ruling puts law on his side,FoxNews,4,0.15705668798698436,NBC,False,FoxNews->NBC,0.2759550562095503,0.2759550562095503,103,17,False,False,False,True,False,False,False,False,False,politics
1910,https://www.foxnews.com/politics/trump-reveals-which-us-rival-his-first-phone-call-re-elected.print,Trump reveals which US rival will be his first phone call if re elected,trump reveals which us rival will be his first phone call if re elected,FoxNews,5,0.15530643565473362,NBC,False,FoxNews->NBC,0.27420480387729956,0.27420480387729956,71,14,False,False,False,True,False,False,False,False,False,politics
2731,https://www.nbcnews.com/politics/immigration/aclu-sues-biden-new-asylum-rule-rcna156890,ACLU sues Biden administration over new asylum rule,aclu sues biden administration over new asylum rule,NBC,3,-0.3921413325356803,FoxNews,False,NBC->FoxNews,-0.27324296431311434,0.27324296431311434,51,8,False,False,False,True,False,False,False,False,False,politics
346,https://www.foxnews.com/media/media-ramped-effort-tie-trump-project-2025-following-biden-debate-disaster-harris-embraces-attack,"Media ramped up effort to tie Trump to Project 2025 following Biden debate disaster, Harris embraces attack","media ramped up effort to tie trump to project 2025 following biden debate disaster, harris embraces attack",FoxNews,3,0.1528263347145955,NBC,False,FoxNews->NBC,0.27172470293716144,0.27172470293716144,107,17,False,False,True,True,False,False,False,False,False,politics
1241,https://www.foxnews.com/politics/biden-visit-north-carolina-days-after-helenes-path-destruction-leaves-many-devastated.print,Biden to visit North Carolina days after Helene's path of destruction leaves many devastated,biden to visit north carolina days after helene's path of destruction leaves many devastated,FoxNews,2,0.15247854541203193,NBC,False,FoxNews->NBC,0.27137691363459787,0.27137691363459787,92,15,True,False,False,True,False,False,False,False,False,politics
465,https://www.foxnews.com/media/cnn-data-reporter-predicts-trump-win-historic-number-black-hispanic-voters,CNN data reporter predicts Trump will win ‘historic’ number of Black and Hispanic voters,cnn data reporter predicts trump will win 'historic' number of black and hispanic voters,FoxNews,5,0.15032436844296376,NBC,False,FoxNews->NBC,0.2692227366655297,0.2692227366655297,88,14,False,False,False,True,False,False,False,False,False,politics
305,https://www.foxnews.com/politics/schumer-calls-for-new-israeli-leader-to-replace-netanyahu-in-senate-floor-speech,Schumer calls for new Israeli leader to replace Netanyahu in Senate floor speech,schumer calls for new israeli leader to replace netanyahu in senate floor speech,FoxNews,1,0.14936983422114536,NBC,False,FoxNews->NBC,0.2682682024437113,0.2682682024437113,80,13,False,False,False,True,False,False,False,False,False,politics
380,https://www.foxnews.com/politics/trump-applauds-catholic-groups-multi-million-anti-harris-campaign-appealing-church-faithful,Trump applauds Catholic group's multi million anti Harris campaign appealing to Church faithful,trump applauds catholic group's multi million anti harris campaign appealing to church faithful,FoxNews,4,0.147932345515418,NBC,False,FoxNews->NBC,0.26683071373798395,0.26683071373798395,95,14,True,False,False,True,False,False,False,False,False,politics
1248,https://www.foxnews.com/politics/voters-react-vance-non-answer-when-asked-trump-won-2020-election,Voters react to Vance 'non answer' when asked if Trump won 2020 election,voters react to vance 'non answer' when asked if trump won 2020 election,FoxNews,5,0.14708520867404629,NBC,False,FoxNews->NBC,0.26598357689661223,0.26598357689661223,72,13,True,False,True,True,False,False,False,False,False,politics
1280,https://www.foxnews.com/world/britons-cast-votes-heavily-anticipated-uk-parliamentary-election,Britons cast their votes in heavily anticipated UK parliamentary election,britons cast their votes in heavily anticipated uk parliamentary election,FoxNews,4,0.14431595383541757,NBC,False,FoxNews->NBC,0.2632143220579835,0.2632143220579835,73,10,False,False,False,True,False,False,False,False,False,politics
3796,https://www.nbcnews.com/politics/congress/house-new-funding-bill-government-shutdown-stupid-election-year-rcna172044,House to take up new funding bill as some Republicans fear a 'galactically stupid' shutdown,house to take up new funding bill as some republicans fear a 'galactically stupid' shutdown,NBC,2,-0.3796707552236275,FoxNews,False,NBC->FoxNews,-0.26077238700106153,0.26077238700106153,91,15,True,False,False,True,False,False,False,False,False,politics
584,https://www.foxnews.com/politics/latino-voters-may-make-break-presidential-election-swing-states,Latino voters may make or break the presidential election in swing states like Nevada,latino voters may make or break the presidential election in swing states like nevada,FoxNews,4,0.13983336683241687,NBC,False,FoxNews->NBC,0.2587317350549828,0.2587317350549828,85,14,False,False,False,True,False,False,False,False,False,politics
3375,https://www.nbcnews.com/politics/2024-election/trump-compares-north-carolina-lt-gov-mark-robinson-martin-luther-king-rcna141523,Trump calls GOP candidate with a history of offensive remarks 'Martin Luther King on steroids',trump calls gop candidate with a history of offensive remarks 'martin luther king on steroids',NBC,5,-0.3736385992047486,FoxNews,False,NBC->FoxNews,-0.2547402309821827,0.2547402309821827,94,15,True,False,False,True,False,False,False,False,False,politics
1565,https://www.foxnews.com/politics/what-donald-trump-told-us-weekend-about-his-search-running-mate,Donald Trump has picked his running mate and they will be at Thursday's debate,donald trump has picked his running mate and they will be at thursday's debate,FoxNews,5,0.13450612810971635,NBC,False,FoxNews->NBC,0.2534044963322823,0.2534044963322823,78,15,True,False,False,True,False,False,False,False,False,politics
